1MtUq6Wp1eQ8PC6BbPCj8P,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner,Seeb",https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P
0Cy7wt6IlRfBPHXXjmZbcP,"Love Me Like You Do","Ellie Goulding",https://open.spotify.com/track/0Cy7wt6IlRfBPHXXjmZbcP,spotify:track:0Cy7wt6IlRfBPHXXjmZbcP
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb,spotify:track:7K5dzhGda2vRTaAWYI3hrb
3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Twenty One Pilots",https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
6HlE9t71z9DjGi7KqSyEpA,"Deep End",Fousheé,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,spotify:track:6HlE9t71z9DjGi7KqSyEpA
6i0V12jOa3mr6uu4WYhUBr,Heathens,"Twenty One Pilots",https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr
2P61EK6DMGyVyssLWS4fKy,"Lane Boy","Twenty One Pilots",https://open.spotify.com/track/2P61EK6DMGyVyssLWS4fKy,spotify:track:2P61EK6DMGyVyssLWS4fKy
36tghkPg1AO4HsAzo6YpPp,"House of Gold","Twenty One Pilots",https://open.spotify.com/track/36tghkPg1AO4HsAzo6YpPp,spotify:track:36tghkPg1AO4HsAzo6YpPp
50kpGaPAhYJ3sGmk6vplg0,"Love Yourself","Justin Bieber",https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0
4S1vnq8appsFS8xT5bnXgm,"Love On The Brain",Rihanna,https://open.spotify.com/track/4S1vnq8appsFS8xT5bnXgm,spotify:track:4S1vnq8appsFS8xT5bnXgm
4gbVRS8gloEluzf0GzDOFc,Maps,"Maroon 5",https://open.spotify.com/track/4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc
5T7ZFtCcOgkpjxcuaeZbw0,"Best Song Ever","One Direction",https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0
7JJmb5XwzOO8jgpou264Ml,"There's Nothing Holdin' Me Back","Shawn Mendes",https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml
7qiZfU4dY1lWllzX7mPBI3,"Shape of You","Ed Sheeran",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,https://open.spotify.com/track/2s1sdSqGcKxpPr5lCl7jAV,spotify:track:2s1sdSqGcKxpPr5lCl7jAV
6Xgq7MvZiet0hVi3KaDSgJ,"Holy (feat. Chance The Rapper)","Justin Bieber,Chance the Rapper",https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ,spotify:track:6Xgq7MvZiet0hVi3KaDSgJ
0gIxF0RR0miqWLs2fPQGBu,stupid,"Tate McRae",https://open.spotify.com/track/0gIxF0RR0miqWLs2fPQGBu,spotify:track:0gIxF0RR0miqWLs2fPQGBu
1NpW5kyvO4XrNJ3rnfcNy3,"Wild Ones (feat. Sia)","Flo Rida,Sia",https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,spotify:track:1NpW5kyvO4XrNJ3rnfcNy3
4IlqQhaxrGPxmg35YcXXuS,"Dancin - Krono Remix","Aaron Smith,Luvli,Krono",https://open.spotify.com/track/4IlqQhaxrGPxmg35YcXXuS,spotify:track:4IlqQhaxrGPxmg35YcXXuS
2dg6A2dFk58LWJslItorJM,Moan,trentemøller,https://open.spotify.com/track/2dg6A2dFk58LWJslItorJM,spotify:track:2dg6A2dFk58LWJslItorJM
0rTV5WefWd1J3OwIheTzxM,Talk,"Khalid,Disclosure",https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM
4XNrMwGx1SqP01sqkGTDmo,"One More Night","Maroon 5",https://open.spotify.com/track/4XNrMwGx1SqP01sqkGTDmo,spotify:track:4XNrMwGx1SqP01sqkGTDmo
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd,Daft Punk",https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB
0tBbt8CrmxbjRP0pueQkyU,Wolves,"Selena Gomez,Marshmello",https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU
1lZ4j5WBURBwZ0M5TT46wP,"Be With You","Enrique Iglesias",https://open.spotify.com/track/1lZ4j5WBURBwZ0M5TT46wP,spotify:track:1lZ4j5WBURBwZ0M5TT46wP
6RtPijgfPKROxEzTHNRiDp,Rude,MAGIC!,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,spotify:track:6RtPijgfPKROxEzTHNRiDp
6cmm1LMvZdB5zsCwX5BjqE,Down,"Jay Sean,Lil Wayne",https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE
1IWvNdUAo4THFcSBJZ5Urm,"All My Love (feat. Conor Maynard) - Audien Remix","Cash Cash,Conor Maynard,Audien",https://open.spotify.com/track/1IWvNdUAo4THFcSBJZ5Urm,spotify:track:1IWvNdUAo4THFcSBJZ5Urm
7jk7gqyEonmVVYahZN5zhW,Circus,"Britney Spears",https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,spotify:track:7jk7gqyEonmVVYahZN5zhW
7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers,Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
47BBI51FKFwOMlIiX6m8ya,"I Want It That Way","Backstreet Boys",https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya,spotify:track:47BBI51FKFwOMlIiX6m8ya
50nfwKoDiSYg8zOCREWAm5,Shivers,"Ed Sheeran",https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,spotify:track:50nfwKoDiSYg8zOCREWAm5
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,"Ed Sheeran",https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq
2A17f6I4fh6GqYX0J8noGr,"Galway Girl - Martin Jensen Remix","Ed Sheeran,Martin Jensen",https://open.spotify.com/track/2A17f6I4fh6GqYX0J8noGr,spotify:track:2A17f6I4fh6GqYX0J8noGr
1V6gIisPpYqgFeWbMLI0bA,"Heart Attack","Demi Lovato",https://open.spotify.com/track/1V6gIisPpYqgFeWbMLI0bA,spotify:track:1V6gIisPpYqgFeWbMLI0bA
2Cd9iWfcOpGDHLz6tVA3G4,"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","Shakira,Freshlyground",https://open.spotify.com/track/2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4
3o83LKCTLTM8VoF4FX6aqq,"Shine Bright Like a Diamond","Masters of Youth",https://open.spotify.com/track/3o83LKCTLTM8VoF4FX6aqq,spotify:track:3o83LKCTLTM8VoF4FX6aqq
4tCtwWceOPWzenK2HAIJSb,"Work from Home (feat. Ty Dolla $ign)","Fifth Harmony,Ty Dolla $ign",https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb
43nSjWJjtRSlaOPRRRhq9f,"The Best Day of My Life","James Kraus",https://open.spotify.com/track/43nSjWJjtRSlaOPRRRhq9f,spotify:track:43nSjWJjtRSlaOPRRRhq9f
5yDL13y5giogKs2fSNf7sj,"Glad You Came","The Wanted",https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj,spotify:track:5yDL13y5giogKs2fSNf7sj
37f4ITSlgPX81ad2EvmVQr,"Fight Song","Rachel Platten",https://open.spotify.com/track/37f4ITSlgPX81ad2EvmVQr,spotify:track:37f4ITSlgPX81ad2EvmVQr
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,spotify:track:2lnzGkdtDj5mtlcOW2yRtG
5IVuqXILoxVWvWEPm82Jxr,"Crazy In Love (feat. Jay-Z)","Beyoncé,JAY-Z",https://open.spotify.com/track/5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr
3CNqo3gYrfexdrtjFmC9he,"Where Is The Love?","Black Eyed Peas",https://open.spotify.com/track/3CNqo3gYrfexdrtjFmC9he,spotify:track:3CNqo3gYrfexdrtjFmC9he
6I9VzXrHxO9rA9A5euc8Ak,Toxic,"Britney Spears",https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak
5rb9QrpfcKFHM1EUbSIurX,"Yeah! (feat. Lil Jon & Ludacris)","USHER,Lil Jon,Ludacris",https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX
11mwFrKvLXCbcVGNxffGyP,"Genie In a Bottle","Christina Aguilera",https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP,spotify:track:11mwFrKvLXCbcVGNxffGyP
3MjUtNVVq3C8Fn0MP3zhXa,"...Baby One More Time","Britney Spears",https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
6naxalmIoLFWR0siv8dnQQ,"Oops!...I Did It Again","Britney Spears",https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ
1gZ7i4qxXkHZb1r6eioaAP,"Don't Cha","The Pussycat Dolls,Busta Rhymes",https://open.spotify.com/track/1gZ7i4qxXkHZb1r6eioaAP,spotify:track:1gZ7i4qxXkHZb1r6eioaAP
49FYlytm3dAAraYgpoJZux,Umbrella,"Rihanna,JAY-Z",https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux
2x7MyWybabEz6Y6wvHuwGE,"Just Dance","Lady Gaga,Colby O'Donis",https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE,spotify:track:2x7MyWybabEz6Y6wvHuwGE
7xRNsqOQOgWbHV1nbXnfXN,"Boom Boom Pow","Black Eyed Peas",https://open.spotify.com/track/7xRNsqOQOgWbHV1nbXnfXN,spotify:track:7xRNsqOQOgWbHV1nbXnfXN
3GpbwCm3YxiWDvy29Uo3vP,"Right Round","Flo Rida,Kesha",https://open.spotify.com/track/3GpbwCm3YxiWDvy29Uo3vP,spotify:track:3GpbwCm3YxiWDvy29Uo3vP
64QftS2rGzpynevjuCsJXW,"Moves Like Jagger","Maroon 5,Christina Aguilera",https://open.spotify.com/track/64QftS2rGzpynevjuCsJXW,spotify:track:64QftS2rGzpynevjuCsJXW
1c8gk2PeTE04A1pIDH9YMk,"Rolling in the Deep",Adele,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk,spotify:track:1c8gk2PeTE04A1pIDH9YMk
7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers,Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw
5jE48hhRu8E6zBDPRSkEq7,"All About That Bass","Meghan Trainor",https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,spotify:track:5jE48hhRu8E6zBDPRSkEq7
2JzZzZUQj3Qff7wapcbKjc,"See You Again (feat. Charlie Puth)","Wiz Khalifa,Charlie Puth",https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,spotify:track:2JzZzZUQj3Qff7wapcbKjc
50kpGaPAhYJ3sGmk6vplg0,"Love Yourself","Justin Bieber",https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0
5jE48hhRu8E6zBDPRSkEq7,"All About That Bass","Meghan Trainor",https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,spotify:track:5jE48hhRu8E6zBDPRSkEq7
6zSpb8dQRaw0M1dK8PBwQz,"Cold Heart - PNAU Remix","Elton John,Dua Lipa,PNAU",https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz
5WQQIDU3HRaMyPkob8mpFb,"Where Have You Been",Rihanna,https://open.spotify.com/track/5WQQIDU3HRaMyPkob8mpFb,spotify:track:5WQQIDU3HRaMyPkob8mpFb
3CRDbSIZ4r5MsZ0YwxuEkn,"Stressed Out","Twenty One Pilots",https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
0tgVpDi06FyKpA1z0VMD4v,Perfect,"Ed Sheeran",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v
7qiZfU4dY1lWllzX7mPBI3,"Shape of You","Ed Sheeran",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3
2n3qidzvO42pCcYS2yc1ZS,"Can't Buy Me Loving / La La La","Rauf & Faik",https://open.spotify.com/track/2n3qidzvO42pCcYS2yc1ZS,spotify:track:2n3qidzvO42pCcYS2yc1ZS
20zQZVyUNPbq8kZACdgYrh,"On The Floor","Jennifer Lopez,Pitbull",https://open.spotify.com/track/20zQZVyUNPbq8kZACdgYrh,spotify:track:20zQZVyUNPbq8kZACdgYrh
4KGq63QyNHWz44M5S6PWGo,"это ли счастье?","Rauf & Faik",https://open.spotify.com/track/4KGq63QyNHWz44M5S6PWGo,spotify:track:4KGq63QyNHWz44M5S6PWGo
5QO79kh1waicV47BqGRL3g,"Save Your Tears","The Weeknd",https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g
48RrDBpOSSl1aLVCalGl5C,"The Monster","Eminem,Rihanna",https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C,spotify:track:48RrDBpOSSl1aLVCalGl5C
4hrae8atte6cRlSC9a7VCO,"Always On Time","Ja Rule,Ashanti",https://open.spotify.com/track/4hrae8atte6cRlSC9a7VCO,spotify:track:4hrae8atte6cRlSC9a7VCO
5FVd6KXrgO9B3JPmC8OPst,"Do I Wanna Know?","Arctic Monkeys",https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst
1BSMpVGWs3v5BZKnAQziAc,"Light Switch","Charlie Puth",https://open.spotify.com/track/1BSMpVGWs3v5BZKnAQziAc,spotify:track:1BSMpVGWs3v5BZKnAQziAc
0pSBuHjILhNEo55xK1zrRt,Rolex,"Ayo & Teo",https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,spotify:track:0pSBuHjILhNEo55xK1zrRt
73GD9DI2EBRSi2l57wyh3Z,"Stanky Legg - Main Edit","GS Boyz",https://open.spotify.com/track/73GD9DI2EBRSi2l57wyh3Z,spotify:track:73GD9DI2EBRSi2l57wyh3Z
5zFglKYiknIxks8geR8rcL,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5,Megan Thee Stallion",https://open.spotify.com/track/5zFglKYiknIxks8geR8rcL,spotify:track:5zFglKYiknIxks8geR8rcL
0ct6r3EGTcMLPtrXHDvVjc,"The Nights",Avicii,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc
6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","24kGoldn,Justin Bieber,J Balvin,iann dior",https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK,spotify:track:6FuGJB290AQMAHTfjOYVaK
017PF4Q3l4DBUiWoXk4OWT,"Break My Heart","Dua Lipa",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT
02MWAaffLxlfxAUY7c5dvx,"Heat Waves","Glass Animals",https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx
6Vh03bkEfXqekWp7Y1UBRb,"Live While We're Young","One Direction",https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb,spotify:track:6Vh03bkEfXqekWp7Y1UBRb
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,"5 Seconds of Summer",https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6
4oRxLyX76ayUgcWdeYKll0,"Quit Playing Games (With My Heart)","Backstreet Boys",https://open.spotify.com/track/4oRxLyX76ayUgcWdeYKll0,spotify:track:4oRxLyX76ayUgcWdeYKll0
2cc8Sw1OnCuA5bV8nqWqpE,You,"Regard,Troye Sivan,Tate McRae",https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE
4oRxLyX76ayUgcWdeYKll0,"Quit Playing Games (With My Heart)","Backstreet Boys",https://open.spotify.com/track/4oRxLyX76ayUgcWdeYKll0,spotify:track:4oRxLyX76ayUgcWdeYKll0
2AW37v0bDyuOzGP3XnmFuA,"It's Gonna Be Me",*NSYNC,https://open.spotify.com/track/2AW37v0bDyuOzGP3XnmFuA,spotify:track:2AW37v0bDyuOzGP3XnmFuA
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb,spotify:track:7K5dzhGda2vRTaAWYI3hrb
7861kBrZ5aw7o4NfggcyYW,"It's Not Right But It's Okay","Whitney Houston",https://open.spotify.com/track/7861kBrZ5aw7o4NfggcyYW,spotify:track:7861kBrZ5aw7o4NfggcyYW
1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled,Justin Bieber,Quavo,Chance the Rapper,Lil Wayne",https://open.spotify.com/track/1jYiIOC5d6soxkJP81fxq2,spotify:track:1jYiIOC5d6soxkJP81fxq2
116H0KvKr2Zl4RPuVBruDO,"MIA (feat. Drake)","Bad Bunny,Drake",https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,"5 Seconds of Summer",https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6
0Cy7wt6IlRfBPHXXjmZbcP,"Love Me Like You Do","Ellie Goulding",https://open.spotify.com/track/0Cy7wt6IlRfBPHXXjmZbcP,spotify:track:0Cy7wt6IlRfBPHXXjmZbcP
4RY96Asd9IefaL3X4LOLZ8,"In Da Club","50 Cent",https://open.spotify.com/track/4RY96Asd9IefaL3X4LOLZ8,spotify:track:4RY96Asd9IefaL3X4LOLZ8
2ENexcMEMsYk0rVJigVD3i,"Only Girl (In The World)",Rihanna,https://open.spotify.com/track/2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i
0k2GOhqsrxDTAbFFSdNJjT,Temperature,"Sean Paul",https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT
4dSoDnmR9opAQ8KxUc9SbC,"Mad Love","Sean Paul,David Guetta,Becky G",https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC,spotify:track:4dSoDnmR9opAQ8KxUc9SbC
66TRwr5uJwPt15mfFkzhbi,"Crank That (Soulja Boy)","Soulja Boy",https://open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi
00Blm7zeNqgYLPtW6zg8cj,"One Right Now (with The Weeknd)","Post Malone,The Weeknd",https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj
27OeeYzk6klgBh83TSvGMA,"WITHOUT YOU","The Kid LAROI",https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,spotify:track:27OeeYzk6klgBh83TSvGMA
4hrae8atte6cRlSC9a7VCO,"Always On Time","Ja Rule,Ashanti",https://open.spotify.com/track/4hrae8atte6cRlSC9a7VCO,spotify:track:4hrae8atte6cRlSC9a7VCO
2G7V7zsVDxg1yRsu7Ew9RJ,"In My Feelings",Drake,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ
7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores",XXXTENTACION,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96
2JzZzZUQj3Qff7wapcbKjc,"See You Again (feat. Charlie Puth)","Wiz Khalifa,Charlie Puth",https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,spotify:track:2JzZzZUQj3Qff7wapcbKjc
3CboywxfJIgvHqi2FF4exb,Loverboy,A-Wall,https://open.spotify.com/track/3CboywxfJIgvHqi2FF4exb,spotify:track:3CboywxfJIgvHqi2FF4exb
7861kBrZ5aw7o4NfggcyYW,"It's Not Right But It's Okay","Whitney Houston",https://open.spotify.com/track/7861kBrZ5aw7o4NfggcyYW,spotify:track:7861kBrZ5aw7o4NfggcyYW
2bLqfJjuC5syrsgDsZfGmn,"The Way I Are","Timbaland,Keri Hilson,D.O.E.",https://open.spotify.com/track/2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn
0qxYx4F3vm1AOnfux6dDxP,"You Can Call Me Al","Paul Simon",https://open.spotify.com/track/0qxYx4F3vm1AOnfux6dDxP,spotify:track:0qxYx4F3vm1AOnfux6dDxP
5zA8vzDGqPl2AzZkEYQGKh,"Uptown Girl","Billy Joel",https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh
43bCmCI0nSgcT7QdMXY6LV,"Side To Side","Ariana Grande,Nicki Minaj",https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV,spotify:track:43bCmCI0nSgcT7QdMXY6LV
7JJmb5XwzOO8jgpou264Ml,"There's Nothing Holdin' Me Back","Shawn Mendes",https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml
5Y2pr8wjzjO2te4MnxTUa7,"Calabria 2008","Enur,Natasja",https://open.spotify.com/track/5Y2pr8wjzjO2te4MnxTUa7,spotify:track:5Y2pr8wjzjO2te4MnxTUa7
35Dofxo9smHVxmFQbhYIAT,"Stereo Love","Edward Maya,Vika Jigulina",https://open.spotify.com/track/35Dofxo9smHVxmFQbhYIAT,spotify:track:35Dofxo9smHVxmFQbhYIAT
6Wnlq1Pu3I0BajLvxn05Vr,"Try Again",Aaliyah,https://open.spotify.com/track/6Wnlq1Pu3I0BajLvxn05Vr,spotify:track:6Wnlq1Pu3I0BajLvxn05Vr
3HVWdVOQ0ZA45FuZGSfvns,"I Don't Care (with Justin Bieber)","Ed Sheeran,Justin Bieber",https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,spotify:track:3HVWdVOQ0ZA45FuZGSfvns
0lYBSQXN6rCTvUZvg9S0lU,"Let Me Love You","DJ Snake,Justin Bieber",https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU
3KkXRkHbMCARz0aVfEt68P,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone,Swae Lee",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P
0WdR2AyLW1Drd3OUdwezM0,everytime,"Ariana Grande",https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0,spotify:track:0WdR2AyLW1Drd3OUdwezM0
4OafepJy2teCjYJbvFE60J,breathin,"Ariana Grande",https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,spotify:track:4OafepJy2teCjYJbvFE60J
1DqdF42leyFIzqNDv9CjId,Dynamite,"Taio Cruz",https://open.spotify.com/track/1DqdF42leyFIzqNDv9CjId,spotify:track:1DqdF42leyFIzqNDv9CjId
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW
4rHmKlFRiFzabiVO6e9w2e,"Bon Appétit","Katy Perry,Migos",https://open.spotify.com/track/4rHmKlFRiFzabiVO6e9w2e,spotify:track:4rHmKlFRiFzabiVO6e9w2e
58q2HKrzhC3ozto2nDdN4z,"I Like It","Cardi B,Bad Bunny,J Balvin",https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z
4vUmTMuQqjdnvlZmAH61Qk,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran,Camila Cabello,Cardi B",https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,spotify:track:4vUmTMuQqjdnvlZmAH61Qk
6g6A7qNhTfUgOSH7ROOxTD,"Talk Dirty (feat. 2 Chainz)","Jason Derulo,2 Chainz",https://open.spotify.com/track/6g6A7qNhTfUgOSH7ROOxTD,spotify:track:6g6A7qNhTfUgOSH7ROOxTD
3Am0IbOxmvlSXro7N5iSfZ,"Strawberry Fields Forever - Remastered 2009","The Beatles",https://open.spotify.com/track/3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ
0rTV5WefWd1J3OwIheTzxM,Talk,"Khalid,Disclosure",https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,spotify:track:0rTV5WefWd1J3OwIheTzxM
45Egmo7icyopuzJN0oMEdk,"Love Lies (with Normani)","Khalid,Normani",https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,spotify:track:45Egmo7icyopuzJN0oMEdk
696DnlkuDOXcMAnKlTgXXK,ROXANNE,"Arizona Zervas",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK
72TFWvU3wUYdUuxejTTIzt,Work,"Rihanna,Drake",https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt
21AziTMaZwcLflGMAj85o5,"All 4 Nothing (I'm So In Love)",Lauv,https://open.spotify.com/track/21AziTMaZwcLflGMAj85o5,spotify:track:21AziTMaZwcLflGMAj85o5
6DkXLzBQT7cwXmTyzAB1DJ,"What's My Name?","Rihanna,Drake",https://open.spotify.com/track/6DkXLzBQT7cwXmTyzAB1DJ,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ
